W0,1000000.0,W,10000.0,N,10,FLNG position,5000.0,FSRU position,0
 , ,wave,FSRU,,FLNG,,ship0,,,,,ship1,,,,,ship2,,,,,ship3,,,,,ship4,,,,,ship5,,,,,ship6,,,,,ship7,,,,,ship8,,,,,ship9,,,,
day,time,enableLoad,amount,loading,amount,loading,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime
13,9,1,0.0,0,270136.3636363633,1,3595.7190585660437,10000.000000000002,0,35.96535170948135,294,5000.0,8863.636363636362,49,5.772569444444343,360,5000.0,0.0,0,5.356159958468197,6,5000.0,0.0,0,40.0,0,5000.0,0.0,0,8.118019638108308,0,4039.720829908581,0.0,0,18.11847490738527,0,3343.732714261716,0.0,0,31.250326146005364,54,2880.925459796665,0.0,0,17.807349077338948,120,2557.901715873693,0.0,0,14.116175052753219,174,2293.267680214291,0.0,0,11.325239831739369,240,
13,10,1,0.0,0,270909.0909090906,1,3559.7537068565625,10000.000000000002,0,35.965351709481354,293,5000.0,9090.90909090909,50,5.772569444444343,359,5000.0,0.0,0,5.356159958468197,5,5000.0,0.0,0,40.0,0,5000.0,0.0,0,8.118019638108308,0,4057.8393048159664,0.0,0,18.11847490738527,0,3374.4043306642766,0.0,0,30.671616402560815,54,2898.732808874004,0.0,0,17.807349077338948,119,2572.017890926446,0.0,0,14.11617505275322,173,2304.5929200460305,0.0,0,11.325239831739369,239,
13,11,1,0.0,0,271681.8181818179,1,3523.7883551470813,10000.000000000002,0,35.965351709481354,292,5000.0,9318.181818181818,51,5.772569444444343,358,5000.0,0.0,0,5.356159958468197,4,5000.0,0.0,0,40.0,0,5000.0,0.0,0,8.118019638108308,0,4075.957779723352,0.0,0,18.11847490738527,0,3404.5079541704936,0.0,0,30.1036235062171,54,2916.540157951343,0.0,0,17.807349077338948,118,2586.134065979199,0.0,0,14.11617505275322,172,2315.91815987777,0.0,0,11.325239831739367,238,
13,12,1,0.0,0,272454.5454545452,1,3487.8230034376,10000.000000000002,0,35.965351709481354,291,5000.0,9545.454545454546,52,5.772569444444343,357,5000.0,0.0,0,5.356159958468197,3,5000.0,0.0,0,40.0,0,5000.0,0.0,0,8.118019638108308,0,4094.0762546307374,0.0,0,18.11847490738527,0,3434.0541031673365,0.0,0,29.54614899684271,54,2934.3475070286822,0.0,0,17.807349077338948,117,2600.250241031952,0.0,0,14.116175052753222,171,2327.2433997095095,0.0,0,11.325239831739367,237,
13,13,1,0.0,0,273227.2727272725,1,3457.7555637527935,10000.000000000002,0,30.0674396848069,308,5000.0,9772.727272727274,53,5.772569444444343,362,5000.0,0.0,0,5.356159958468197,2,5000.0,0.0,0,40.0,0,5000.0,0.0,0,8.118019638108308,0,4112.194729538122,0.0,0,18.11847490738527,0,3457.082719297229,0.0,0,23.02861612989211,68,2951.2790848399227,0.0,0,16.93157781124031,122,2613.0148674094416,0.0,0,12.764626377489616,188,2338.2878484710404,0.0,0,11.044448761530953,242,
13,14,1,0.0,0,273999.99999999977,0,3427.688124067987,10000.000000000002,0,30.0674396848069,307,5000.0,10000.000000000002,54,5.772569444444343,361,5000.0,0.0,0,5.356159958468197,1,5000.0,0.0,0,40.0,0,5000.0,0.0,0,8.118019638108308,0,4130.313204445508,0.0,0,18.11847490738527,0,3480.111335427121,0.0,0,23.028616129892107,67,2968.210662651163,0.0,0,16.93157781124031,121,2625.779493786931,0.0,0,12.764626377489616,187,2349.3322972325714,0.0,0,11.044448761530953,241,
13,15,1,0.0,0,274999.99999999977,1,3397.62068438318,10000.000000000002,0,30.067439684806903,306,4969.135802469136,10000.000000000002,0,30.864197530864196,360,5000.0,0.0,1,5.356159958468197,0,5000.0,0.0,0,40.0,0,5000.0,0.0,0,8.118019638108308,0,4148.431679352893,0.0,0,18.11847490738527,0,3503.1399515570133,0.0,0,23.028616129892104,66,2985.1422404624036,0.0,0,16.931577811240306,120,2638.5441201644207,0.0,0,12.764626377489618,186,2360.3767459941023,0.0,0,11.044448761530953,240,
13,16,1,0.0,0,275999.99999999977,1,3367.5532446983734,10000.000000000002,0,30.067439684806903,305,4938.2716049382725,10000.000000000002,0,30.8641975308642,359,5000.0,0.0,2,5.356159958468197,425,5000.0,0.0,0,40.0,65,5000.0,0.0,0,8.118019638108308,0,4166.550154260279,0.0,0,18.11847490738527,0,3526.1685676869056,0.0,0,23.028616129892104,65,3002.073818273644,0.0,0,16.931577811240306,119,2651.3087465419103,0.0,0,12.764626377489618,185,2371.421194755633,0.0,0,11.044448761530953,239,
13,17,1,0.0,0,276999.99999999977,1,3337.4858050135667,10000.000000000002,0,30.067439684806907,304,4907.407407407409,10000.000000000002,0,30.864197530864203,358,5000.0,0.0,3,5.356159958468197,424,5000.0,0.0,0,40.0,64,5000.0,0.0,0,8.118019638108308,0,4184.668629167664,0.0,0,18.11847490738527,0,3549.197183816798,0.0,0,23.0286161298921,64,3019.0053960848845,0.0,0,16.931577811240306,118,2664.0733729194,0.0,0,12.764626377489618,184,2382.465643517164,0.0,0,11.044448761530953,238,
13,18,1,0.0,0,277999.99999999977,1,3307.41836532876,10000.000000000002,0,30.067439684806907,303,4876.543209876544,10000.000000000002,0,30.864197530864207,357,5000.0,0.0,4,5.356159958468197,423,5000.0,0.0,0,40.0,63,5000.0,0.0,0,8.118019638108308,0,4202.78710407505,0.0,0,18.11847490738527,0,3572.22579994669,0.0,0,23.028616129892097,63,3035.936973896125,0.0,0,16.931577811240302,117,2676.8379992968894,0.0,0,12.764626377489618,183,2393.510092278695,0.0,0,11.044448761530953,237,
13,19,1,0.0,0,278999.99999999977,1,3271.299155044722,10000.000000000002,0,36.11921028403809,284,4845.679012345679,10000.000000000002,0,30.864197530864203,350,5000.0,0.0,5,5.356159958468197,404,5000.0,0.0,0,40.0,62,5000.0,0.0,0,8.118019638108308,-10,4242.78710407505,0.0,0,40.0,-10,3604.6752135842653,0.0,0,32.449413637575226,44,3053.792092315251,0.0,0,17.855118419126136,110,2691.003621252396,0.0,0,14.165621955506772,164,2404.8426570948745,0.0,0,11.332564816179586,230,
13,20,1,0.0,0,279999.99999999977,1,3235.1799447606836,10000.000000000002,0,36.11921028403809,283,4814.814814814816,10000.000000000002,0,30.8641975308642,349,5000.0,0.0,6,5.356159958468197,403,5000.0,0.0,0,40.0,61,5000.0,0.0,0,8.118019638108308,-11,4282.78710407505,0.0,0,40.0,-11,3637.1246272218405,0.0,0,32.449413637575226,43,3071.647210734377,0.0,0,17.85511841912614,109,2705.1692432079026,0.0,0,14.165621955506774,163,2416.175221911054,0.0,0,11.332564816179588,229,
13,21,1,0.0,0,280999.99999999977,1,3199.0607344766454,10000.000000000002,0,36.11921028403808,282,4783.950617283952,10000.000000000002,0,30.864197530864203,348,5000.0,0.0,7,5.356159958468197,402,5000.0,0.0,0,40.0,60,5000.0,0.0,0,8.118019638108308,-12,4322.78710407505,0.0,0,40.0,-12,3669.5740408594156,0.0,0,32.449413637575226,42,3089.502329153503,0.0,0,17.85511841912614,108,2719.334865163409,0.0,0,14.165621955506774,162,2427.5077867272335,0.0,0,11.332564816179588,228,
13,22,1,0.0,0,281999.99999999977,1,3162.941524192607,10000.000000000002,0,36.11921028403808,281,4753.086419753087,10000.000000000002,0,30.864197530864207,347,5000.0,0.0,8,5.356159958468197,401,5000.0,0.0,0,40.0,59,5000.0,0.0,0,8.118019638108308,-13,4362.78710407505,0.0,0,40.0,-13,3702.023454496991,0.0,0,32.449413637575226,41,3107.357447572629,0.0,0,17.85511841912614,107,2733.5004871189158,0.0,0,14.165621955506776,161,2438.840351543413,0.0,0,11.332564816179588,227,
13,23,1,0.0,0,282999.99999999977,1,3126.822313908569,10000.000000000002,0,36.11921028403808,280,4722.222222222223,10000.000000000002,0,30.864197530864203,346,5000.0,0.0,9,5.356159958468197,400,5000.0,0.0,0,40.0,58,5000.0,0.0,0,8.118019638108308,-14,4402.78710407505,0.0,0,40.0,-14,3734.472868134566,0.0,0,32.44941363757523,40,3125.212565991755,0.0,0,17.85511841912614,106,2747.6661090744224,0.0,0,14.165621955506776,160,2450.1729163595924,0.0,0,11.33256481617959,226,
14,0,1,0.0,0,283999.99999999977,1,3090.7031036245307,10000.000000000002,0,36.11921028403809,279,4691.358024691359,10000.000000000002,0,30.8641975308642,345,5000.0,0.0,10,5.356159958468197,399,5000.0,0.0,0,40.0,57,5000.0,0.0,0,8.118019638108308,-15,4442.78710407505,0.0,0,40.0,-15,3766.922281772141,0.0,0,32.44941363757523,39,3143.067684410881,0.0,0,17.855118419126143,105,2761.831731029929,0.0,0,14.165621955506777,159,2461.505481175772,0.0,0,11.33256481617959,225,
14,1,1,0.0,0,284772.72727272706,1,3060.984804551218,10000.000000000002,0,29.718299073312796,302,4660.493827160495,10000.000000000002,0,30.8641975308642,368,5000.0,227.27272727272728,11,5.356159958468197,422,5000.0,0.0,0,40.0,56,5000.0,0.0,0,8.118019638108308,8,4482.78710407505,0.0,0,40.0,8,3786.8106320661386,0.0,0,19.888350293997725,62,3157.574968126421,0.0,0,14.507283715539991,128,2774.129358881413,0.0,0,12.297627851483908,182,2471.7413461710307,0.0,0,10.235864995258984,248,
14,2,1,0.0,0,285545.45454545435,1,3031.2665054779054,10000.000000000002,0,29.718299073312796,301,4629.629629629631,10000.000000000002,0,30.864197530864203,367,5000.0,454.54545454545456,12,5.356159958468197,421,5000.0,0.0,0,40.0,55,5000.0,0.0,0,8.118019638108308,7,4522.78710407505,0.0,0,40.0,7,3806.698982360136,0.0,0,19.88835029399773,61,3172.082251841961,0.0,0,14.507283715539993,127,2786.4269867328967,0.0,0,12.297627851483908,181,2481.9772111662896,0.0,0,10.235864995258986,247,
14,3,1,0.0,0,286318.18181818165,1,3001.5482064045927,10000.000000000002,0,29.7182990733128,300,4598.765432098768,10000.000000000002,0,30.864197530864203,366,5000.0,681.8181818181819,13,5.356159958468197,420,5000.0,0.0,0,40.0,54,5000.0,0.0,0,8.118019638108308,6,4562.78710407505,0.0,0,40.0,6,3826.5873326541337,0.0,0,19.888350293997732,60,3186.5895355575008,0.0,0,14.507283715539993,126,2798.7246145843806,0.0,0,12.297627851483908,180,2492.2130761615485,0.0,0,10.235864995258986,246,
14,4,1,0.0,0,287090.90909090894,1,2971.82990733128,10000.000000000002,0,29.7182990733128,299,4567.901234567904,10000.000000000002,0,30.864197530864203,365,5000.0,909.0909090909091,14,5.356159958468197,419,5000.0,0.0,0,40.0,53,5000.0,0.0,0,8.118019638108308,5,4602.78710407505,0.0,0,40.0,5,3846.475682948131,0.0,0,19.888350293997735,59,3201.0968192730406,0.0,0,14.507283715539995,125,2811.0222424358644,0.0,0,12.297627851483908,179,2502.4489411568075,0.0,0,10.235864995258986,245,
14,5,1,0.0,0,287863.63636363624,1,2942.1116082579674,10000.000000000002,0,29.7182990733128,298,4537.037037037039,10000.000000000002,0,30.864197530864207,364,5000.0,1136.3636363636365,15,5.356159958468197,418,5000.0,0.0,0,40.0,52,5000.0,0.0,0,8.118019638108308,4,4642.78710407505,0.0,0,40.0,4,3866.3640332421287,0.0,0,19.88835029399774,58,3215.6041029885805,0.0,0,14.507283715539995,124,2823.3198702873483,0.0,0,12.297627851483908,178,2512.6848061520664,0.0,0,10.235864995258986,244,
14,6,1,0.0,0,288636.36363636353,1,2912.3933091846548,10000.000000000002,0,29.718299073312803,297,4506.172839506175,10000.000000000002,0,30.864197530864207,363,5000.0,1363.6363636363637,16,5.356159958468197,417,5000.0,0.0,0,40.0,51,5000.0,0.0,0,8.118019638108308,3,4682.78710407505,0.0,0,40.0,3,3886.252383536126,0.0,0,19.888350293997743,57,3230.1113867041204,0.0,0,14.507283715539996,123,2835.617498138832,0.0,0,12.297627851483908,177,2522.9206711473253,0.0,0,10.235864995258986,243,
14,7,1,0.0,0,289409.0909090908,1,2882.675010111342,10000.000000000002,0,29.718299073312803,296,4475.308641975311,10000.000000000002,0,30.864197530864203,362,5000.0,1590.909090909091,17,5.356159958468197,416,5000.0,0.0,0,40.0,50,5000.0,0.0,0,8.118019638108308,2,4722.78710407505,0.0,0,40.0,2,3906.140733830124,0.0,0,19.888350293997746,56,3244.6186704196602,0.0,0,14.507283715539996,122,2847.915125990316,0.0,0,12.297627851483908,176,2533.156536142584,0.0,0,10.235864995258986,242,
14,8,1,0.0,0,290181.8181818181,1,2852.9567110380294,10000.000000000002,0,29.718299073312807,295,4444.444444444447,10000.000000000002,0,30.864197530864203,361,5000.0,1818.1818181818182,18,5.356159958468197,415,5000.0,0.0,0,40.0,49,5000.0,0.0,0,8.118019638108308,1,4762.78710407505,0.0,0,40.0,1,3926.0290841241217,0.0,0,19.888350293997743,55,3259.1259541352,0.0,0,14.507283715539998,121,2860.2127538418,0.0,0,12.297627851483908,175,2543.392401137843,0.0,0,10.235864995258988,241,
14,9,1,0.0,0,290954.5454545454,1,2823.2384119647168,10000.000000000002,0,29.718299073312807,294,4413.580246913582,10000.000000000002,0,30.864197530864207,360,5000.0,2045.4545454545455,19,5.356159958468197,414,5000.0,0.0,0,40.0,48,5000.0,0.0,0,8.118019638108308,0,4802.78710407505,0.0,0,40.0,0,3945.9174344181192,0.0,0,19.888350293997746,54,3273.63323785074,0.0,0,14.50728371554,120,2872.5103816932838,0.0,0,12.29762785148391,174,2553.628266133102,0.0,0,10.235864995258988,240,
14,10,1,0.0,0,291727.2727272727,1,2793.520112891404,10000.000000000002,0,29.718299073312807,293,4382.716049382718,10000.000000000002,0,30.864197530864203,359,5000.0,2272.727272727273,20,5.356159958468197,413,5000.0,0.0,0,40.0,47,5000.0,0.0,0,8.118019638108308,0,4842.78710407505,0.0,0,40.0,0,3965.4374819288946,0.0,0,19.52004751077557,54,3288.14052156628,0.0,0,14.50728371554,119,2884.8080095447676,0.0,0,12.29762785148391,173,2563.864131128361,0.0,0,10.235864995258988,239,
14,11,1,0.0,0,292500.0,1,2763.8018138180914,10000.000000000002,0,29.71829907331281,292,4351.851851851854,10000.000000000002,0,30.864197530864203,358,5000.0,2500.0000000000005,21,5.356159958468197,412,5000.0,0.0,0,40.0,46,5000.0,0.0,0,8.118019638108308,0,4882.78710407505,0.0,0,40.0,0,3984.5960470783593,0.0,0,19.158565149464916,54,3302.6478052818197,0.0,0,14.507283715540002,118,2897.1056373962515,0.0,0,12.29762785148391,172,2574.09999612362,0.0,0,10.235864995258988,238,
14,12,1,0.0,0,293272.7272727273,1,2734.0835147447788,10000.000000000002,0,29.71829907331281,291,4320.98765432099,10000.000000000002,0,30.864197530864203,357,5000.0,2727.272727272728,22,5.356159958468197,411,5000.0,0.0,0,40.0,45,5000.0,0.0,0,8.118019638108308,0,4922.78710407505,0.0,0,40.0,0,4003.399823984316,0.0,0,18.80377690595631,54,3317.1550889973596,0.0,0,14.507283715540002,117,2909.4032652477354,0.0,0,12.29762785148391,171,2584.3358611188787,0.0,0,10.235864995258988,237,
14,13,1,0.0,0,294045.4545454546,1,2704.365215671466,10000.000000000002,0,29.718299073312814,308,4290.724707391377,10000.000000000002,0,30.262946929613605,362,5000.0,2954.5454545454554,23,5.356159958468197,428,5000.0,0.0,0,40.0,44,5000.0,0.0,0,8.118019638108308,0,4962.78710407505,0.0,0,40.0,0,4018.055708925723,0.0,0,14.65588494140712,68,3330.9488997432827,0.0,0,13.793810745923283,122,2920.5234606453537,0.0,0,11.12019539761843,188,2594.3179443373956,0.0,0,9.98208321851703,242,
14,14,1,0.0,0,294818.1818181819,1,2674.6469165981534,10000.000000000002,0,29.718299073312814,307,4260.461760461763,10000.000000000002,0,30.262946929613605,361,5000.0,3181.818181818183,24,5.356159958468197,427,5000.0,0.0,0,40.0,43,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4032.7115938671304,0.0,0,14.655884941407118,67,3344.742710489206,0.0,0,13.793810745923283,121,2931.643656042972,0.0,0,11.12019539761843,187,2604.3000275559125,0.0,0,9.982083218517031,241,
14,15,1,0.0,0,295590.9090909092,1,2634.6469165981534,10000.000000000002,0,40.0,240,4223.713896332947,10000.000000000002,0,36.74786412881652,306,5000.0,3409.0909090909104,25,5.356159958468197,360,5000.0,0.0,0,40.0,42,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4047.3674788085377,0.0,0,14.655884941407118,0,3369.8223663908843,0.0,0,25.0796559016787,66,2948.8799589092805,0.0,0,17.236302866308566,120,2617.1801349346442,0.0,0,12.880107378731653,186,
14,16,1,0.0,0,296363.63636363647,1,2594.6469165981534,10000.000000000002,0,40.0,239,4186.966032204131,10000.000000000002,0,36.74786412881652,305,5000.0,3636.363636363638,26,5.356159958468197,359,5000.0,0.0,0,40.0,41,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4062.023363749945,0.0,0,14.655884941407118,0,3394.902022292563,0.0,0,25.079655901678702,65,2966.116261775589,0.0,0,17.236302866308566,119,2630.060242313376,0.0,0,12.880107378731653,185,
14,17,1,0.0,0,297136.36363636376,1,2554.6469165981534,10000.000000000002,0,40.0,238,4150.218168075315,10000.000000000002,0,36.74786412881652,304,5000.0,3863.6363636363653,27,5.356159958468197,358,5000.0,0.0,0,40.0,40,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4076.6792486913523,0.0,0,14.655884941407118,0,3419.9816781942413,0.0,0,25.079655901678706,64,2983.3525646418975,0.0,0,17.236302866308566,118,2642.9403496921077,0.0,0,12.880107378731653,184,
14,18,1,0.0,0,297909.09090909106,1,2514.6469165981534,10000.000000000002,0,40.0,237,4113.4703039464985,10000.000000000002,0,36.74786412881652,303,5000.0,4090.909090909093,28,5.356159958468197,357,5000.0,0.0,0,40.0,39,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4091.3351336327596,0.0,0,14.655884941407118,0,3445.06133409592,0.0,0,25.07965590167871,63,3000.588867508206,0.0,0,17.23630286630857,117,2655.8204570708394,0.0,0,12.880107378731651,183,
14,19,1,0.0,0,298681.81818181835,1,2474.6469165981534,10000.000000000002,0,40.0,230,4076.0751193651668,10000.000000000002,0,37.395184581331804,284,5000.0,4318.18181818182,29,5.356159958468197,350,5000.0,0.0,0,40.0,38,5000.0,0.0,0,8.118019638108308,-10,5000.0,0.0,0,40.0,-10,4131.33513363276,0.0,0,40.0,-10,3480.4008492301036,0.0,0,35.33951513418364,44,3018.7653323490404,0.0,0,18.17646484083449,110,2670.114234771627,0.0,0,14.293777700787565,164,
14,20,1,0.0,0,299454.54545454565,1,2434.6469165981534,10000.000000000002,0,40.0,229,4038.679934783835,10000.000000000002,0,37.395184581331804,283,5000.0,4545.454545454547,30,5.356159958468197,349,5000.0,0.0,0,40.0,37,5000.0,0.0,0,8.118019638108308,-11,5000.0,0.0,0,40.0,-11,4171.33513363276,0.0,0,40.0,-11,3515.7403643642874,0.0,0,35.339515134183635,43,3036.9417971898747,0.0,0,18.17646484083449,109,2684.408012472414,0.0,0,14.293777700787565,163,
14,21,1,0.0,0,300227.27272727294,1,2394.6469165981534,10000.000000000002,0,40.0,228,4001.2847502025033,10000.000000000002,0,37.395184581331804,282,5000.0,4772.727272727274,31,5.356159958468197,348,5000.0,0.0,0,40.0,36,5000.0,0.0,0,8.118019638108308,-12,5000.0,0.0,0,40.0,-12,4211.33513363276,0.0,0,40.0,-12,3551.079879498471,0.0,0,35.339515134183635,42,3055.118262030709,0.0,0,18.176464840834495,108,2698.7017901732015,0.0,0,14.293777700787567,162,
14,22,1,0.0,0,301000.00000000023,1,2354.6469165981534,10000.000000000002,0,40.0,227,3963.8895656211716,10000.000000000002,0,37.395184581331804,281,5000.0,5000.000000000001,32,5.356159958468197,347,5000.0,0.0,0,40.0,35,5000.0,0.0,0,8.118019638108308,-13,5000.0,0.0,0,40.0,-13,4251.33513363276,0.0,0,40.0,-13,3586.419394632655,0.0,0,35.33951513418363,41,3073.2947268715434,0.0,0,18.176464840834495,107,2712.995567873989,0.0,0,14.293777700787569,161,
14,23,1,0.0,0,301772.7272727275,1,2314.6469165981534,10000.000000000002,0,40.0,226,3926.49438103984,10000.000000000002,0,37.395184581331804,280,5000.0,5227.272727272728,33,5.356159958468197,346,5000.0,0.0,0,40.0,34,5000.0,0.0,0,8.118019638108308,-14,5000.0,0.0,0,40.0,-14,4291.33513363276,0.0,0,40.0,-14,3621.7589097668388,0.0,0,35.33951513418363,40,3091.4711917123777,0.0,0,18.176464840834495,106,2727.2893455747762,0.0,0,14.293777700787569,160,
15,0,1,0.0,0,302545.4545454548,1,2274.6469165981534,10000.000000000002,0,40.0,225,3889.0991964585082,10000.000000000002,0,37.39518458133181,279,5000.0,5454.545454545455,34,5.356159958468197,345,5000.0,0.0,0,40.0,33,5000.0,0.0,0,8.118019638108308,-15,5000.0,0.0,0,40.0,-15,4331.33513363276,0.0,0,40.0,-15,3657.0984249010226,0.0,0,35.33951513418362,39,3109.647656553212,0.0,0,18.176464840834498,105,2741.5831232755636,0.0,0,14.29377770078757,159,
15,1,1,0.0,0,303318.1818181821,1,2237.148736615689,10000.000000000002,0,37.498179982464706,248,3853.2560545373044,10000.000000000002,0,35.84314192120366,302,5000.0,5681.818181818182,35,5.356159958468197,368,5000.0,0.0,0,40.0,32,5000.0,0.0,0,8.118019638108308,8,5000.0,0.0,0,40.0,8,4371.33513363276,0.0,0,40.0,8,3678.7581277251998,0.0,0,21.659702824177057,62,3124.4160342363903,0.0,0,14.76837768317803,128,2753.99200721361,0.0,0,12.408883938046355,182,
15,2,1,0.0,0,304090.9090909094,1,2199.6505566332244,10000.000000000002,0,37.49817998246471,247,3817.4129126161006,10000.000000000002,0,35.84314192120367,301,5000.0,5909.090909090909,36,5.356159958468197,367,5000.0,0.0,0,40.0,31,5000.0,0.0,0,8.118019638108308,7,5000.0,0.0,0,40.0,7,4411.33513363276,0.0,0,40.0,7,3700.417830549377,0.0,0,21.659702824177053,61,3139.1844119195684,0.0,0,14.768377683178029,127,2766.4008911516567,0.0,0,12.408883938046353,181,
15,3,1,0.0,0,304863.6363636367,1,2162.15237665076,10000.000000000002,0,37.49817998246471,246,3781.5697706948968,10000.000000000002,0,35.84314192120366,300,5000.0,6136.363636363636,37,5.356159958468197,366,5000.0,0.0,0,40.0,30,5000.0,0.0,0,8.118019638108308,6,5000.0,0.0,0,40.0,6,4451.33513363276,0.0,0,40.0,6,3722.077533373554,0.0,0,21.65970282417705,60,3153.9527896027466,0.0,0,14.768377683178029,126,2778.809775089703,0.0,0,12.408883938046351,180,
15,4,1,0.0,0,305636.363636364,1,2124.6541966682953,10000.000000000002,0,37.49817998246471,245,3745.726628773693,10000.000000000002,0,35.84314192120365,299,5000.0,6363.636363636363,38,5.356159958468197,365,5000.0,0.0,0,40.0,29,5000.0,0.0,0,8.118019638108308,5,5000.0,0.0,0,40.0,5,4491.33513363276,0.0,0,40.0,5,3743.7372361977314,0.0,0,21.65970282417705,59,3168.721167285925,0.0,0,14.768377683178027,125,2791.2186590277497,0.0,0,12.408883938046351,179,
15,5,1,0.0,0,306409.0909090913,1,2087.1560166858308,10000.000000000002,0,37.49817998246471,244,3709.883486852489,10000.000000000002,0,35.84314192120366,298,5000.0,6590.90909090909,39,5.356159958468197,364,5000.0,0.0,0,40.0,28,5000.0,0.0,0,8.118019638108308,4,5000.0,0.0,0,40.0,4,4531.33513363276,0.0,0,40.0,4,3765.3969390219086,0.0,0,21.659702824177046,58,3183.489544969103,0.0,0,14.768377683178025,124,2803.6275429657962,0.0,0,12.40888393804635,178,
15,6,1,0.0,0,307181.8181818186,1,2049.6578367033662,10000.000000000002,0,37.49817998246471,243,3674.0403449312853,10000.000000000002,0,35.84314192120366,297,5000.0,6818.181818181817,40,5.356159958468197,363,5000.0,0.0,0,40.0,27,5000.0,0.0,0,8.118019638108308,3,5000.0,0.0,0,40.0,3,4571.33513363276,0.0,0,40.0,3,3787.0566418460858,0.0,0,21.659702824177042,57,3198.257922652281,0.0,0,14.768377683178024,123,2816.0364269038428,0.0,0,12.40888393804635,177,
15,7,1,0.0,0,307954.5454545459,1,2012.1596567209015,10000.000000000002,0,37.49817998246471,242,3638.1972030100815,10000.000000000002,0,35.84314192120366,296,5000.0,7045.454545454544,41,5.356159958468197,362,5000.0,0.0,0,40.0,26,5000.0,0.0,0,8.118019638108308,2,5000.0,0.0,0,40.0,2,4611.33513363276,0.0,0,40.0,2,3808.716344670263,0.0,0,21.65970282417704,56,3213.0263003354594,0.0,0,14.768377683178024,122,2828.4453108418893,0.0,0,12.408883938046348,176,
15,8,1,0.0,0,308727.2727272732,1,1974.6614767384367,10000.000000000002,0,37.49817998246471,241,3602.3540610888776,10000.000000000002,0,35.84314192120365,295,5000.0,7272.727272727271,42,5.356159958468197,361,5000.0,0.0,0,40.0,25,5000.0,0.0,0,8.118019638108308,1,5000.0,0.0,0,40.0,1,4651.33513363276,0.0,0,40.0,1,3830.37604749444,0.0,0,21.659702824177035,55,3227.7946780186376,0.0,0,14.768377683178022,121,2840.854194779936,0.0,0,12.408883938046348,175,
15,9,1,0.0,0,309500.00000000047,1,1937.163296755972,10000.000000000002,0,37.49817998246471,240,3566.510919167674,10000.000000000002,0,35.84314192120366,294,5000.0,7499.999999999998,43,5.356159958468197,360,5000.0,0.0,0,40.0,24,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4691.33513363276,0.0,0,40.0,0,3852.0357503186174,0.0,0,21.659702824177035,54,3242.5630557018158,0.0,0,14.76837768317802,120,2853.2630787179824,0.0,0,12.408883938046346,174,
15,10,1,0.0,0,310272.72727272776,1,1899.6651167735072,10000.000000000002,0,37.49817998246471,239,3530.66777724647,10000.000000000002,0,35.84314192120366,293,5000.0,7727.272727272725,44,5.356159958468197,359,5000.0,0.0,0,40.0,23,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4731.33513363276,0.0,0,40.0,0,3873.2943475349393,0.0,0,21.2585972163219,54,3257.331433384994,0.0,0,14.768377683178018,119,2865.671962656029,0.0,0,12.408883938046344,173,
15,11,1,0.0,0,311045.45454545505,1,1862.1669367910424,10000.000000000002,0,37.49817998246471,238,3494.824635325266,10000.000000000002,0,35.84314192120365,292,5000.0,7954.545454545452,45,5.356159958468197,358,5000.0,0.0,0,40.0,22,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4771.33513363276,0.0,0,40.0,0,3894.159267025033,0.0,0,20.864919490093715,54,3272.099811068172,0.0,0,14.768377683178018,118,2878.0808465940754,0.0,0,12.408883938046344,172,
15,12,1,0.0,0,311818.18181818235,1,1824.6687568085777,10000.000000000002,0,37.49817998246471,237,3458.9814934040623,10000.000000000002,0,35.84314192120365,291,5000.0,8181.818181818179,46,5.356159958468197,357,5000.0,0.0,0,40.0,21,5000.0,0.0,0,8.118019638108308,0,5000.0,0.0,0,40.0,0,4811.33513363276,0.0,0,40.0,0,3914.637799117162,0.0,0,20.47853209212902,54,3286.8681887513503,0.0,0,14.768377683178016,117,2890.489730532122,0.0,0,12.408883938046342,171,
